ID_Venta,Fecha,Cliente,Ciudad,Producto,Cantidad,Precio_Unitario,Total,Clasificación
8451,2024-08-16,Katherine Davis,Bogotá,Monitor,2,747280,1494560,Normal
8452,2024-05-20,Todd Myers,Cartagena,Teclado,9,486341,4377069,Normal
8453,2024-07-27,Melissa Kelley,Medellín,Tablet,8,200041,1600328,Normal
8454,2024-05-25,Lauren Cruz,Cartagena,Celular,9,249517,2245653,Normal
8455,2024-09-04,Erica Maxwell,Cali,Tablet,9,1617210,14554890,Alta
8456,2025-01-09,Barbara Gibson,Medellín,Teclado,9,1996020,17964180,Alta
8457,2024-06-07,Jacob Jackson,Bogotá,Teclado,3,565035,1695105,Normal
8458,2024-10-01,Yolanda English,Medellín,Celular,7,1305618,9139326,Alta
8459,2025-03-21,John Ortega,Cali,Teclado,1,1342538,1342538,Normal
8460,2024-06-22,Kelly Thomas,Bogotá,Teclado,9,614744,5532696,Alta
8461,2024-06-08,Daniel Johns,Barranquilla,Mouse,9,1922183,17299647,Alta
8462,2024-09-12,Allison Sanders,Cali,Celular,3,1334261,4002783,Normal
8463,2025-04-02,Kyle Holden,Bogotá,Monitor,5,1999365,9996825,Alta
8464,2024-10-08,Andrea Marsh,Cartagena,Tablet,8,132235,1057880,Normal
8465,2024-05-13,Brooke Bradley,Medellín,Monitor,6,967827,5806962,Alta
8466,2024-04-24,Joshua Simmons,Bogotá,Monitor,9,1614927,14534343,Alta
8467,2024-11-19,Karen Nunez,Medellín,Mouse,3,1683292,5049876,Alta
8468,2025-01-09,Jennifer Williams,Cartagena,Tablet,7,1326833,9287831,Alta
8469,2025-04-04,Carol Villanueva,Bogotá,Monitor,6,562635,3375810,Normal
8470,2024-11-29,Brooke Martinez,Barranquilla,Celular,5,971603,4858015,Normal
8471,2024-07-25,Stephanie Hudson,Cali,Tablet,4,1841757,7367028,Alta
8472,2024-05-17,Sherry Stone,Bogotá,Laptop,5,1327649,6638245,Alta
8473,2024-04-28,Timothy Clark,Cartagena,Mouse,4,1488380,5953520,Alta
8474,2025-02-06,Harold Daugherty,Bogotá,Monitor,3,316006,948018,Normal
8475,2025-03-14,Elizabeth Combs,Medellín,Teclado,7,586814,4107698,Normal
8476,2024-08-21,Michelle Freeman,Bogotá,Tablet,6,737308,4423848,Normal
8477,2024-10-15,Robert Taylor,Barranquilla,Laptop,4,1188209,4752836,Normal
8478,2025-01-17,Anna Hart,Bogotá,Teclado,9,1368040,12312360,Alta
8479,2024-05-10,Angela Leach,Cali,Laptop,1,1270680,1270680,Normal
8480,2025-01-16,Austin Weeks,Bogotá,Monitor,1,1425127,1425127,Normal
8481,2024-09-28,Emma Watson,Medellín,Teclado,9,1297728,11679552,Alta
8482,2024-07-23,John Melendez,Bogotá,Monitor,7,173860,1217020,Normal
8483,2025-03-22,Bailey Vasquez,Barranquilla,Teclado,2,369551,739102,Normal
8484,2024-08-01,Keith Warren,Cartagena,Tablet,5,1057517,5287585,Alta
8485,2024-06-16,Mary Gonzalez,Bogotá,Celular,4,923865,3695460,Normal
8486,2024-12-23,Jamie Klein,Bogotá,Celular,1,1081452,1081452,Normal
8487,2025-01-16,Emily Fields,Cali,Laptop,9,628508,5656572,Alta
8488,2024-06-10,Joel Knox,Barranquilla,Mouse,6,555690,3334140,Normal
8489,2024-11-16,Bryan Yang,Cartagena,Teclado,6,439411,2636466,Normal
8490,2025-02-24,Dawn Walker,Medellín,Monitor,4,1008694,4034776,Normal
8491,2025-01-14,Tiffany Brooks,Bogotá,Mouse,2,1618508,3237016,Normal
8492,2025-04-03,April Evans,Cartagena,Tablet,8,122554,980432,Normal
8493,2025-02-20,Sonia Yang,Medellín,Tablet,8,309102,2472816,Normal
8494,2024-11-05,Jeffrey Nguyen,Barranquilla,Tablet,3,701309,2103927,Normal
8495,2024-05-17,Jodi Reed,Barranquilla,Celular,7,690135,4830945,Normal
8496,2024-05-03,Amanda Garcia,Cartagena,Monitor,7,1765405,12357835,Alta
8497,2024-08-09,Amanda Smith DVM,Medellín,Tablet,5,1568153,7840765,Alta
8498,2024-07-13,Timothy Parker,Barranquilla,Tablet,5,1252314,6261570,Alta
8499,2024-07-02,Miss Patricia Mcmillan MD,Cartagena,Laptop,8,247052,1976416,Normal
8500,2024-12-19,Robin Kelley,Barranquilla,Teclado,4,1406919,5627676,Alta
8501,2024-11-08,Billy Baker,Barranquilla,Teclado,1,1394737,1394737,Normal
8502,2024-06-10,William Williams,Barranquilla,Teclado,1,937180,937180,Normal
8503,2024-11-20,Leonard Clark,Cali,Mouse,9,1345305,12107745,Alta
8504,2024-07-30,Kathy Dixon,Medellín,Laptop,4,1706382,6825528,Alta
8505,2024-05-03,Roger Mitchell,Cartagena,Celular,1,1197833,1197833,Normal
8506,2024-07-09,John Torres,Cartagena,Mouse,2,1941942,3883884,Normal
8507,2025-03-07,Gary Walters,Medellín,Laptop,7,457925,3205475,Normal
8508,2025-03-22,Chase Wolf,Medellín,Tablet,2,177895,355790,Normal
8509,2025-02-23,Jennifer Scott,Medellín,Monitor,1,1030359,1030359,Normal
8510,2024-12-29,Daniel Banks,Medellín,Mouse,9,217926,1961334,Normal
8511,2025-03-10,Anthony Melton,Bogotá,Mouse,5,1428348,7141740,Alta
8512,2024-06-21,Kristy Lawson,Cartagena,Tablet,4,1894123,7576492,Alta
8513,2024-04-17,Charles Kennedy,Bogotá,Tablet,4,909681,3638724,Normal
8514,2025-03-30,Cynthia Alvarez,Barranquilla,Monitor,1,338577,338577,Normal
8515,2024-06-08,Beverly Smith,Barranquilla,Teclado,3,495491,1486473,Normal
8516,2024-08-17,Sharon Rowe,Cartagena,Mouse,1,1103232,1103232,Normal
8517,2024-05-20,Erin Cannon,Barranquilla,Laptop,5,1271908,6359540,Alta
8518,2024-10-09,Samantha Ford,Medellín,Celular,5,625053,3125265,Normal
8519,2025-03-22,Angela Johnson,Bogotá,Tablet,9,1071238,9641142,Alta
8520,2025-02-24,Stephen Rubio,Medellín,Tablet,8,1642811,13142488,Alta
8521,2024-11-11,Debbie Gardner,Barranquilla,Celular,5,183417,917085,Normal
8522,2024-09-14,Thomas Ruiz,Bogotá,Laptop,5,603658,3018290,Normal
8523,2025-02-21,Jason Santiago,Medellín,Tablet,7,865588,6059116,Alta
8524,2024-09-17,Jose Morgan,Cartagena,Celular,2,588253,1176506,Normal
8525,2024-08-22,Christopher Mahoney,Medellín,Tablet,7,1266102,8862714,Alta
8526,2025-03-27,Renee Palmer,Barranquilla,Teclado,1,1400372,1400372,Normal
8527,2024-05-16,Tiffany Wade,Bogotá,Teclado,5,793194,3965970,Normal
8528,2024-07-05,Angel Alvarado,Cartagena,Tablet,6,985225,5911350,Alta
8529,2024-11-22,Angela Harrison,Bogotá,Tablet,1,1437719,1437719,Normal
8530,2025-01-06,Amanda Novak DDS,Cartagena,Teclado,9,1843078,16587702,Alta
8531,2024-04-16,Joseph Contreras,Bogotá,Tablet,9,1117743,10059687,Alta
8532,2025-03-23,Veronica Gray,Barranquilla,Laptop,1,1380701,1380701,Normal
8533,2025-01-12,Anthony Schultz,Cartagena,Laptop,4,734080,2936320,Normal
8534,2024-06-29,Matthew Simmons,Cali,Monitor,8,358522,2868176,Normal
8535,2024-12-25,Lisa Carter,Bogotá,Laptop,2,361696,723392,Normal
8536,2024-08-19,Nathan Allison,Bogotá,Mouse,8,1008932,8071456,Alta
8537,2025-03-29,Daniel Wood,Medellín,Mouse,9,1539405,13854645,Alta
8538,2024-09-30,Christopher Maldonado,Cartagena,Mouse,9,486623,4379607,Normal
8539,2024-06-25,Doris Davis,Cali,Tablet,1,455537,455537,Normal
8540,2024-12-20,Daniel Kelley,Barranquilla,Tablet,9,1516488,13648392,Alta
8541,2024-09-01,Daniel Payne,Medellín,Celular,4,812289,3249156,Normal
8542,2024-04-19,Derek Robinson,Cali,Mouse,8,1178443,9427544,Alta
8543,2024-09-29,Clifford Rodriguez,Cartagena,Mouse,9,1274616,11471544,Alta
8544,2024-04-15,Danielle Mccoy,Cali,Laptop,3,996873,2990619,Normal
8545,2025-01-24,Jessica Villegas,Bogotá,Teclado,6,223105,1338630,Normal
8546,2024-10-06,Mark Chang,Bogotá,Teclado,3,106286,318858,Normal
8547,2025-02-07,Mark Rivera,Medellín,Monitor,1,781650,781650,Normal
8548,2025-01-21,Devin Roberts,Cartagena,Celular,6,235221,1411326,Normal
8549,2024-10-10,Misty Townsend,Cartagena,Teclado,5,290659,1453295,Normal
8550,2024-06-07,John Garcia,Cali,Monitor,3,204152,612456,Normal
8551,2025-03-07,Michael Rodriguez,Medellín,Laptop,4,1254536,5018144,Alta
8552,2024-12-17,Kristen King,Cartagena,Celular,2,1667564,3335128,Normal
8553,2025-01-24,James Klein,Bogotá,Celular,4,692169,2768676,Normal
8554,2024-06-16,Christine Smith,Cali,Mouse,4,1301581,5206324,Alta
8555,2024-12-02,Amanda Morgan,Barranquilla,Tablet,3,1777848,5333544,Alta
8556,2024-09-19,Jessica Roberts,Bogotá,Mouse,6,1353954,8123724,Alta
8557,2024-10-14,Cameron Thomas,Medellín,Laptop,1,1428802,1428802,Normal
8558,2024-12-12,Jessica Sanchez,Cartagena,Mouse,9,1521811,13696299,Alta
8559,2024-11-21,Joseph Green,Bogotá,Celular,3,1683727,5051181,Alta
8560,2024-05-01,Nicole Harris,Barranquilla,Mouse,3,893416,2680248,Normal
8561,2024-12-06,Morgan Nelson,Barranquilla,Monitor,3,1013613,3040839,Normal
8562,2025-01-18,Daniel Howard,Medellín,Mouse,7,1203765,8426355,Alta
8563,2024-08-26,Jonathan Williamson,Bogotá,Teclado,8,1765903,14127224,Alta
8564,2025-01-28,Kelly Smith,Cali,Laptop,2,1841960,3683920,Normal
8565,2024-11-19,Alicia Simmons,Bogotá,Laptop,1,1253431,1253431,Normal
8566,2024-08-11,Mr. Carl Knight,Barranquilla,Celular,5,149430,747150,Normal
8567,2024-10-27,Curtis Clark,Medellín,Mouse,8,751940,6015520,Alta
8568,2024-04-25,Christopher Liu,Medellín,Celular,3,1550924,4652772,Normal
8569,2024-06-14,Michelle Barnes,Cali,Celular,6,1183662,7101972,Alta
8570,2024-09-28,Amy Smith,Medellín,Monitor,3,596056,1788168,Normal
8571,2024-08-18,Joseph Boyd,Medellín,Tablet,6,727939,4367634,Normal
8572,2024-12-01,Michelle White,Medellín,Celular,4,1425182,5700728,Alta
8573,2024-09-23,Andrew Lee,Medellín,Tablet,7,1063853,7446971,Alta
8574,2024-10-30,Jodi Robinson,Medellín,Tablet,1,908755,908755,Normal
8575,2025-02-23,Courtney Johnson MD,Barranquilla,Laptop,1,118167,118167,Normal
8576,2024-07-13,Mrs. Maria Hopkins,Bogotá,Teclado,5,1158643,5793215,Alta
8577,2024-06-16,Dustin Pitts,Cartagena,Teclado,9,1859718,16737462,Alta
8578,2024-06-01,Elizabeth Boyer MD,Medellín,Mouse,5,948419,4742095,Normal
8579,2024-08-21,Larry Baker,Cartagena,Monitor,4,1676090,6704360,Alta
8580,2024-08-16,Kenneth Ramos,Cartagena,Monitor,8,518777,4150216,Normal
8581,2025-01-02,Matthew Tran III,Barranquilla,Teclado,5,1000008,5000040,Alta
8582,2024-10-02,Deborah Wang,Medellín,Mouse,1,987555,987555,Normal
8583,2024-08-05,Jennifer Ruiz,Cartagena,Teclado,7,136738,957166,Normal
8584,2025-02-12,Curtis Taylor,Medellín,Mouse,4,1001544,4006176,Normal
8585,2025-03-10,Deanna Cantu,Cali,Mouse,5,1966663,9833315,Alta
8586,2024-08-29,Mr. Nathaniel Wells MD,Cali,Mouse,6,1511129,9066774,Alta
8587,2024-12-30,Christopher Cooper,Cali,Mouse,7,905286,6337002,Alta
8588,2024-10-21,John Holmes,Cartagena,Laptop,2,548262,1096524,Normal
8589,2024-08-08,Tina Brown,Cali,Laptop,1,1103218,1103218,Normal
8590,2024-10-26,Jimmy Greer,Barranquilla,Teclado,3,709099,2127297,Normal
8591,2024-10-21,Cynthia Knight,Barranquilla,Mouse,1,306483,306483,Normal
8592,2024-09-21,Wendy Johnson,Cartagena,Celular,4,1061637,4246548,Normal
8593,2024-11-29,Brianna Montoya,Medellín,Mouse,6,398059,2388354,Normal
8594,2024-08-28,Lisa Douglas,Bogotá,Celular,5,556604,2783020,Normal
8595,2024-05-10,James Meyers,Medellín,Laptop,4,964221,3856884,Normal
8596,2024-09-13,Jack Frank,Medellín,Mouse,7,349811,2448677,Normal
8597,2024-05-24,Mary Friedman,Medellín,Tablet,6,1177313,7063878,Alta
8598,2024-08-17,Aaron Jones,Medellín,Teclado,3,1915342,5746026,Alta
8599,2025-03-22,Melvin Brady,Bogotá,Mouse,9,238973,2150757,Normal
8600,2025-01-28,Jessica Martin,Cali,Monitor,5,1231670,6158350,Alta
8601,2025-01-28,Melinda Ball,Medellín,Celular,1,578085,578085,Normal
8602,2024-05-07,William Walsh,Barranquilla,Mouse,6,634289,3805734,Normal
8603,2024-06-07,Karen Clark,Cartagena,Tablet,5,1632340,8161700,Alta
8604,2025-03-31,Melissa Khan,Cartagena,Celular,8,1374645,10997160,Alta
8605,2024-05-04,Shane Huff,Barranquilla,Tablet,4,1531524,6126096,Alta
8606,2025-03-20,Jacob Ray,Medellín,Teclado,1,1049315,1049315,Normal
8607,2024-08-17,Sean Cuevas,Bogotá,Teclado,2,1899882,3799764,Normal
8608,2024-05-08,Deanna Andersen,Cali,Teclado,8,746888,5975104,Alta
8609,2024-09-25,Amber Cook,Cartagena,Laptop,8,465218,3721744,Normal
8610,2024-11-13,Alexandra Bowen,Cali,Tablet,5,1017450,5087250,Alta
8611,2024-09-25,Danielle George,Bogotá,Mouse,6,1208065,7248390,Alta
8612,2024-10-13,Marie Luna,Cartagena,Monitor,2,137896,275792,Normal
8613,2024-10-15,Annette Wilkins,Cali,Monitor,9,1899070,17091630,Alta
8614,2025-03-17,Donna Carroll,Bogotá,Teclado,6,554135,3324810,Normal
8615,2024-10-04,Bradley Kelley,Cali,Monitor,9,350616,3155544,Normal
8616,2024-05-09,Melissa Hopkins,Medellín,Celular,3,881801,2645403,Normal
8617,2025-02-23,Joseph May,Bogotá,Tablet,6,927359,5564154,Alta
8618,2024-07-31,Misty Bowman,Cali,Tablet,5,1118282,5591410,Alta
8619,2025-01-02,Samuel Johnson,Medellín,Tablet,9,1640322,14762898,Alta
8620,2024-12-18,John Ramos,Medellín,Celular,1,589200,589200,Normal
8621,2024-11-12,Sean Abbott,Bogotá,Mouse,9,1049834,9448506,Alta
8622,2025-02-27,Joseph Castaneda,Barranquilla,Laptop,5,1351344,6756720,Alta
8623,2024-07-18,Dylan Wright,Cartagena,Celular,1,1323218,1323218,Normal
8624,2024-07-10,Mariah Marshall,Bogotá,Tablet,8,520067,4160536,Normal
8625,2025-02-11,Michelle Lee,Medellín,Tablet,7,1169761,8188327,Alta
8626,2024-10-04,Bradley Camacho,Medellín,Tablet,6,1350541,8103246,Alta
8627,2024-05-12,Jeremy Burton,Bogotá,Mouse,2,1799598,3599196,Normal
8628,2024-06-03,Anthony Guerra,Barranquilla,Monitor,5,1660475,8302375,Alta
8629,2024-07-22,Douglas Ingram,Cartagena,Laptop,3,1100834,3302502,Normal
8630,2025-02-25,Adam Mendez,Cali,Celular,2,432444,864888,Normal
8631,2025-03-27,Edward Porter,Bogotá,Tablet,1,1228701,1228701,Normal
8632,2024-11-05,Alexander Stafford,Cartagena,Teclado,9,1078227,9704043,Alta
8633,2024-06-24,Laura Hudson,Cartagena,Laptop,2,1158613,2317226,Normal
8634,2024-12-06,Nicholas Trevino,Medellín,Teclado,1,265177,265177,Normal
8635,2024-12-12,Lisa Olson,Cali,Laptop,7,1809356,12665492,Alta
8636,2024-04-15,Anthony Rodriguez,Bogotá,Tablet,9,1885973,16973757,Alta
8637,2024-12-12,Angela Booth,Medellín,Laptop,6,872145,5232870,Alta
8638,2024-11-27,Megan Daniel,Medellín,Laptop,8,1248693,9989544,Alta
8639,2024-08-07,John Ramos,Barranquilla,Tablet,7,109779,768453,Normal
8640,2024-11-29,Jill Johnson,Cartagena,Mouse,9,1684308,15158772,Alta
8641,2024-12-05,Kimberly Jones,Bogotá,Teclado,7,190654,1334578,Normal
8642,2024-09-10,Lisa Owens,Bogotá,Mouse,6,1118182,6709092,Alta
8643,2024-05-12,Linda Farmer,Bogotá,Teclado,1,1608854,1608854,Normal
8644,2024-07-28,Brian Curry,Medellín,Monitor,9,1324175,11917575,Alta
8645,2024-08-06,Joseph Smith,Barranquilla,Teclado,5,1221199,6105995,Alta
8646,2024-08-24,Andrew Cohen,Cali,Teclado,2,1534869,3069738,Normal
8647,2025-03-31,Brenda Peterson,Medellín,Laptop,8,1550585,12404680,Alta
8648,2024-05-15,Anna Villanueva,Cali,Monitor,4,267454,1069816,Normal
8649,2025-04-05,Nathan Gibson,Barranquilla,Tablet,3,495365,1486095,Normal
8650,2024-10-22,Michael Wilson,Cartagena,Tablet,1,1627013,1627013,Normal
8651,2025-02-19,Christina Smith,Bogotá,Celular,5,1976355,9881775,Alta
8652,2025-01-15,Jennifer Moore,Cali,Monitor,3,1803842,5411526,Alta
8653,2024-09-29,Ashley Donovan,Medellín,Laptop,4,414976,1659904,Normal
8654,2024-09-27,William Allison,Cali,Celular,9,322786,2905074,Normal
8655,2025-02-22,Alexandra Harrington,Cartagena,Celular,7,1621343,11349401,Alta
8656,2025-01-06,Cindy Allen,Bogotá,Tablet,5,512882,2564410,Normal
8657,2025-03-17,Matthew Miller,Cali,Teclado,8,1151272,9210176,Alta
8658,2025-03-18,Dana Hamilton DVM,Cartagena,Laptop,6,1049677,6298062,Alta
8659,2024-09-25,Keith Bennett,Medellín,Monitor,2,112626,225252,Normal
8660,2024-12-09,Stacy Owens,Barranquilla,Celular,7,278359,1948513,Normal
8661,2024-04-17,Scott Horne,Medellín,Laptop,1,153303,153303,Normal
8662,2025-02-09,Emily Taylor,Bogotá,Tablet,3,1098354,3295062,Normal
8663,2025-04-02,Donald Davenport Jr.,Medellín,Celular,1,1455513,1455513,Normal
8664,2025-01-17,Mr. Michael Clark,Medellín,Celular,1,854969,854969,Normal
8665,2024-08-11,Amanda Fritz,Medellín,Mouse,5,1573083,7865415,Alta
8666,2025-04-02,Courtney Barber,Medellín,Tablet,6,1981215,11887290,Alta
8667,2025-01-25,Richard Ortega,Bogotá,Mouse,3,1968492,5905476,Alta
8668,2024-12-02,Ryan Hooper,Cartagena,Tablet,3,1760629,5281887,Alta
8669,2024-11-30,Donald Dunn,Cali,Tablet,3,1285406,3856218,Normal
8670,2024-07-28,David Hicks,Barranquilla,Mouse,1,1213071,1213071,Normal
8671,2025-01-16,Nicholas Powell,Cali,Laptop,5,787611,3938055,Normal
8672,2024-07-08,Alicia Huffman,Cali,Laptop,1,414951,414951,Normal
8673,2024-05-15,Daniel Rogers,Barranquilla,Laptop,3,876407,2629221,Normal
8674,2025-03-21,Benjamin Johnson,Bogotá,Teclado,6,590585,3543510,Normal
8675,2025-03-28,Kevin Dixon,Barranquilla,Celular,6,1356367,8138202,Alta
8676,2024-12-21,James Bates,Bogotá,Laptop,3,206809,620427,Normal
8677,2024-09-11,Katelyn Keith,Cali,Teclado,9,311688,2805192,Normal
8678,2025-02-27,Michael Gamble,Bogotá,Celular,8,938206,7505648,Alta
8679,2024-08-05,James Solis,Cartagena,Laptop,3,1485335,4456005,Normal
8680,2024-04-30,Charles Taylor,Barranquilla,Tablet,5,1593433,7967165,Alta
8681,2024-07-03,Rachel Bradley,Cartagena,Monitor,5,1875750,9378750,Alta
8682,2024-12-12,Michael Ramirez,Cali,Laptop,5,1074771,5373855,Alta
8683,2025-02-20,Crystal Simmons,Barranquilla,Monitor,3,1467921,4403763,Normal
8684,2024-11-14,Donald Rodgers,Cali,Laptop,5,661085,3305425,Normal
8685,2024-11-08,Gloria Dickerson,Cartagena,Tablet,5,234135,1170675,Normal
8686,2025-03-22,Arthur Gregory,Cali,Monitor,4,1648448,6593792,Alta
8687,2025-03-13,Travis Stewart,Barranquilla,Teclado,4,667435,2669740,Normal
8688,2024-05-13,Carl Hogan,Barranquilla,Tablet,2,602063,1204126,Normal
8689,2024-10-23,Douglas Oliver,Cali,Monitor,9,955860,8602740,Alta
8690,2024-09-10,Raymond Bennett,Barranquilla,Monitor,7,1232233,8625631,Alta
8691,2024-09-25,Benjamin Malone,Barranquilla,Mouse,1,251676,251676,Normal
8692,2024-07-28,Krista Clark,Cali,Mouse,5,614984,3074920,Normal
8693,2024-10-21,Jeremy Stewart,Cartagena,Tablet,2,126484,252968,Normal
8694,2024-10-07,Jasmine Graves,Barranquilla,Tablet,6,797690,4786140,Normal
8695,2024-07-24,Richard Spencer,Barranquilla,Tablet,7,490737,3435159,Normal
8696,2024-06-01,Amanda Harrell,Barranquilla,Celular,2,159321,318642,Normal
8697,2024-07-22,Rachel Watson,Barranquilla,Teclado,6,594915,3569490,Normal
8698,2024-04-09,Michael Newman,Cali,Laptop,3,1328775,3986325,Normal
8699,2024-10-13,Michael Clark,Cartagena,Mouse,9,1249334,11244006,Alta
8700,2025-03-28,Christopher Martin,Cartagena,Monitor,4,1164404,4657616,Normal
8701,2024-05-16,Lindsay Riggs,Bogotá,Mouse,3,1153533,3460599,Normal
8702,2024-06-05,Beverly Martinez,Barranquilla,Laptop,3,905103,2715309,Normal
8703,2024-07-19,Charles Allen,Barranquilla,Tablet,2,1076084,2152168,Normal
8704,2024-06-01,Thomas Forbes,Bogotá,Mouse,9,1271414,11442726,Alta
8705,2024-09-03,Julian Rogers,Cartagena,Teclado,8,204596,1636768,Normal
8706,2024-11-14,John Taylor,Medellín,Teclado,5,590055,2950275,Normal
8707,2024-12-20,Jessica Bennett,Medellín,Celular,9,750342,6753078,Alta
8708,2025-03-16,Fred Williamson,Cartagena,Mouse,2,1076054,2152108,Normal
8709,2025-03-28,Matthew Roth,Barranquilla,Tablet,6,698520,4191120,Normal
8710,2024-11-28,Casey Lewis,Medellín,Monitor,7,1389911,9729377,Alta
8711,2025-03-07,Stephen King,Cali,Celular,6,1882284,11293704,Alta
8712,2025-03-24,Eric Bass,Cali,Tablet,3,568347,1705041,Normal
8713,2025-01-31,Julie Rangel,Bogotá,Celular,9,961927,8657343,Alta
8714,2024-04-19,Jason Moore,Cartagena,Mouse,8,611637,4893096,Normal
8715,2024-04-12,Stephen Bowen,Cartagena,Laptop,8,491942,3935536,Normal
8716,2025-04-03,Daniel Hall,Medellín,Mouse,8,1950391,15603128,Alta
8717,2024-11-24,Jennifer Armstrong,Barranquilla,Tablet,9,633180,5698620,Alta
8718,2024-09-25,Kenneth Taylor,Cartagena,Monitor,1,1962788,1962788,Normal
8719,2024-12-16,Jessica Martinez,Medellín,Monitor,8,481945,3855560,Normal
8720,2024-08-25,Andrew Mclaughlin,Medellín,Tablet,2,456401,912802,Normal
8721,2024-12-09,Brandon Wong,Cartagena,Celular,4,1299037,5196148,Alta
8722,2025-01-21,Mary Hill,Medellín,Teclado,1,219478,219478,Normal
8723,2024-06-01,Kimberly King,Bogotá,Tablet,6,1193657,7161942,Alta
8724,2025-03-22,Susan Hall,Bogotá,Mouse,1,1406610,1406610,Normal
8725,2024-11-22,Jonathan Gallagher,Cartagena,Monitor,5,459049,2295245,Normal
8726,2024-12-26,William Montes,Barranquilla,Laptop,9,1640106,14760954,Alta
8727,2024-10-28,Brian Moore,Bogotá,Monitor,1,375239,375239,Normal
8728,2024-12-27,Joel Garcia,Bogotá,Teclado,9,1088261,9794349,Alta
8729,2024-10-12,David Sims,Cartagena,Monitor,4,1175210,4700840,Normal
8730,2025-04-03,Todd Reese,Cali,Teclado,3,279311,837933,Normal
8731,2024-06-13,Molly Chapman,Medellín,Tablet,8,1021181,8169448,Alta
8732,2024-12-14,Bobby Harper,Bogotá,Monitor,6,1061283,6367698,Alta
8733,2024-10-03,Brittany Brooks,Cali,Celular,7,672161,4705127,Normal
8734,2024-08-03,Michael Richardson,Barranquilla,Mouse,9,191084,1719756,Normal
8735,2024-04-17,Allison Williams,Cali,Celular,5,566086,2830430,Normal
8736,2024-05-20,Linda Estrada,Cartagena,Mouse,2,800112,1600224,Normal
8737,2024-05-18,Miguel Alexander,Barranquilla,Monitor,3,1994806,5984418,Alta
8738,2024-10-16,Felicia Stevenson,Barranquilla,Monitor,3,400076,1200228,Normal
8739,2025-02-19,Rebecca Carr,Cali,Mouse,4,698857,2795428,Normal
8740,2025-02-07,Joshua Krueger,Cartagena,Laptop,7,1007980,7055860,Alta
8741,2024-10-29,Ruth Marshall,Bogotá,Monitor,6,1271369,7628214,Alta
8742,2024-04-17,Joshua Blackburn,Cali,Laptop,3,358406,1075218,Normal
8743,2024-11-25,Walter Wheeler DVM,Bogotá,Laptop,7,1917129,13419903,Alta
8744,2024-08-31,Jennifer Lyons,Cali,Mouse,4,690108,2760432,Normal
8745,2024-07-03,Betty Owens,Bogotá,Laptop,8,1384495,11075960,Alta
8746,2024-10-02,Paul Woods,Cali,Laptop,7,728162,5097134,Alta
8747,2024-09-10,Kimberly Reeves,Barranquilla,Tablet,7,1760515,12323605,Alta
8748,2024-08-06,David Willis,Medellín,Celular,9,418907,3770163,Normal
8749,2025-01-06,Sheila Todd,Barranquilla,Laptop,8,1232931,9863448,Alta
8750,2024-05-12,Russell Powell,Bogotá,Celular,1,140291,140291,Normal
8751,2024-06-11,James Coffey MD,Cartagena,Laptop,7,602543,4217801,Normal
8752,2024-09-30,Tiffany Barber,Barranquilla,Celular,3,571464,1714392,Normal
8753,2024-07-01,Parker Adams,Medellín,Monitor,4,1510053,6040212,Alta
8754,2024-07-02,Diana Cantu,Bogotá,Monitor,6,1049801,6298806,Alta
8755,2024-08-08,Jose Tucker,Barranquilla,Celular,5,523807,2619035,Normal
8756,2025-02-13,Abigail Hill,Cali,Laptop,8,386619,3092952,Normal
8757,2025-03-06,Daniel Smith,Cartagena,Tablet,2,153603,307206,Normal
8758,2024-06-14,Kenneth Cook,Bogotá,Celular,5,905782,4528910,Normal
8759,2024-10-03,Joe Macias,Barranquilla,Teclado,5,852380,4261900,Normal
8760,2024-06-28,Debra Davila,Bogotá,Tablet,3,435435,1306305,Normal
8761,2024-06-19,Ryan Lucas,Cali,Teclado,5,1509577,7547885,Alta
8762,2025-02-05,Audrey Sanders,Medellín,Celular,4,884222,3536888,Normal
8763,2024-12-14,Kayla Grant,Barranquilla,Laptop,5,837547,4187735,Normal
8764,2024-09-14,Sarah Hawkins,Bogotá,Teclado,9,441883,3976947,Normal
8765,2024-08-30,Jeff Jackson,Bogotá,Celular,7,1696383,11874681,Alta
8766,2024-10-04,Jamie Carter,Bogotá,Tablet,1,1477496,1477496,Normal
8767,2025-03-01,Jasmine Mcgrath,Medellín,Laptop,3,956127,2868381,Normal
8768,2024-08-22,Dana White,Bogotá,Teclado,9,446553,4018977,Normal
8769,2024-11-10,Mark Hughes,Cartagena,Celular,4,1402194,5608776,Alta
8770,2024-09-15,Nancy Richards,Cartagena,Laptop,4,766140,3064560,Normal
8771,2024-12-15,Heather Harvey,Bogotá,Laptop,6,1924018,11544108,Alta
8772,2025-01-02,Joanne Simmons,Cartagena,Monitor,3,239733,719199,Normal
8773,2024-12-22,Tabitha Stout,Barranquilla,Laptop,3,594807,1784421,Normal
8774,2024-08-04,Paul Porter,Cartagena,Celular,9,128512,1156608,Normal
8775,2024-12-05,Shane Mcdaniel,Bogotá,Tablet,5,1166979,5834895,Alta
8776,2024-07-31,Daniel Huynh,Cali,Mouse,7,1715847,12010929,Alta
8777,2024-09-26,Robert Summers,Barranquilla,Monitor,5,1977557,9887785,Alta
8778,2024-05-23,Isaac Nichols,Medellín,Celular,6,981517,5889102,Alta
8779,2024-07-03,Sylvia Campbell,Bogotá,Celular,8,935151,7481208,Alta
